id	context	predictions	aggregatedPredictions	category
1291	A 32-year-old homeless man has been arrested and charged with hate crimes for allegedly pushing a transgender woman onto subway tracks in New York City's Greenwich Village neighborhood, police said on Saturday.	[[0.224,0.61,0.137,0.014,0.015]]	[0.224,0.61,0.137,0.014,0.015]	negative
1292	The Supreme Court has set a date to hear the case of a Virginia school board that wants to prevent a transgender teenager from using the boys' bathroom at his high school.	[[0.118,0.49,0.231,0.12,0.041]]	[0.118,0.49,0.231,0.12,0.041]	negative
1293	A transgender 16-year-old girl whose case stirred protests when she was detained without charges at a Connecticut adult prison, escaped from a private treatment facility on Tuesday, state officials said.	[[0.152,0.678,0.155,0.009,0.006]]	[0.152,0.678,0.155,0.009,0.006]	negative
1294	A withdrawn donation to the Girl Scouts over their inclusion of transgender girls led to an even greater amount of donations.	[[0.074,0.371,0.273,0.224,0.058]]	[0.074,0.371,0.273,0.224,0.058]	negative
1295	Opponents of a new California law that spells out the rights of transgender students in public schools have cleared the next hurdle in their effort to repeal the law at the ballot box, state elections officials said Wednesday.	[[0.124,0.632,0.184,0.043,0.018]]	[0.124,0.632,0.184,0.043,0.018]	negative
1296	An Indian television news station has recruited the country's first transgender news anchor, five months after a court ruled that transgender people be recognised as a legal third gender, a newspaper reported on Friday.	[[0.202,0.544,0.194,0.042,0.017]]	[0.202,0.544,0.194,0.042,0.017]	negative
1297	The Philippines on Friday issued a summons for an American serviceman, named as a suspect in the murder of a transgender Filipino he met in a bar outside the former U.S. navy base of Subic Bay, to appear at a hearing next week.	[[0.22,0.609,0.147,0.014,0.011]]	[0.22,0.609,0.147,0.014,0.011]	negative
1298	Britain's domestic spy service, MI5, was named on Tuesday as the best employer for lesbian, gay, bisexual and transgender (LGBT) people in a nationwide workplace equality index, followed by Lloyds Banking Group and the National Assembly for Wales.	[[0.216,0.483,0.221,0.052,0.028]]	[0.216,0.483,0.221,0.052,0.028]	negative
1299	Transgender people in India have traditionally been an invisible minority in India, seen only at traffic lights begging for alms or blessing newlyweds and newborn babies.	[[0.156,0.609,0.198,0.025,0.012]]	[0.156,0.609,0.198,0.025,0.012]	negative
1300	Television was praised as gutsy and bold as the Screen Actors Guild Awards honored shows that illuminate the lives of transgender parents and imprisoned women.	[[0.019,0.054,0.188,0.568,0.171]]	[0.019,0.054,0.188,0.568,0.171]	positive
1301	A suburban Chicago high school district is considering a settlement in the case of a transgender student seeking unrestricted use of the girls' locker room.	[[0.078,0.575,0.285,0.052,0.01]]	[0.078,0.575,0.285,0.052,0.01]	negative
1302	A federal investigation has found that Army officials discriminated against a transgender employee who underwent a sex change while working at an Alabama installation.	[[0.14,0.503,0.22,0.097,0.04]]	[0.14,0.503,0.22,0.097,0.04]	negative
1303	Human Rights Watch on Monday criticized a Malaysian Islamic court for fining nine Muslim transgender women for cross-dressing and jailing two of them for a month.	[[0.205,0.632,0.143,0.012,0.009]]	[0.205,0.632,0.143,0.012,0.009]	negative
1304	The 17 campuses in the University of North Carolina system will follow the state's new law about transgender people by requiring all bathrooms to be designated for use by people based on their biological sex, the system president wrote in a memo to chancellors.	[[0.185,0.633,0.162,0.011,0.009]]	[0.185,0.633,0.162,0.011,0.009]	negative
1305	Three Malaysian Muslim transgenders on Friday won a landmark court ruling against a religious law banning them from cross-dressing in what activists called a victory for human rights in a conservative Southeast Asian nation.	[[0.139,0.419,0.181,0.177,0.085]]	[0.139,0.419,0.181,0.177,0.085]	negative
1306	When director Sean Baker was looking for transgender women to appear in his indie movie "Tangerine," he did not turn to a traditional talent agency.	[[0.076,0.618,0.258,0.042,0.008]]	[0.076,0.618,0.258,0.042,0.008]	negative
1307	Kansas is pursuing regulations that would give it one of the nation's toughest policies against allowing transgender people to update their birth certificates, prompting anger from advocates and threats of a lawsuit.	[[0.339,0.515,0.127,0.009,0.01]]	[0.339,0.515,0.127,0.009,0.01]	negative
1308	More than 100 students at Hillsboro High School staged a walkout after a transgender student was allowed to use the girls’ facilities.	[[0.25,0.577,0.151,0.011,0.012]]	[0.25,0.577,0.151,0.011,0.012]	negative
1309	The University of California will designate gender-neutral restrooms at its 10 campuses to accommodate transgender students, in a move that may be the first of its kind for a system of colleges in the United States.	[[0.211,0.605,0.131,0.033,0.02]]	[0.211,0.605,0.131,0.033,0.02]	negative
1310	A Philippine court is expected to deliver its verdict Tuesday in the emotion-charged case of a U.S. Marine accused of murdering a transgender Filipino after discovering her gender when they checked into a hotel, officials said.	[[0.199,0.677,0.104,0.011,0.009]]	[0.199,0.677,0.104,0.011,0.009]	negative
1311	Images from films included in NewFest: The New York Lesbian, Gay, Bisexual & Transgender Film Festival, which runs July 24-29.	[[0.13,0.363,0.184,0.216,0.107]]	[0.13,0.363,0.184,0.216,0.107]	negative
1312	A Southern California school district has settled a government claim that it discriminated against a transgender student who said she was forbidden to wear makeup, was harassed by other children and was encouraged to change schools, it was announced Tuesday.	[[0.355,0.477,0.139,0.013,0.015]]	[0.355,0.477,0.139,0.013,0.015]	negative
1313	The South Dakota House of Representatives failed on Thursday to override a veto by Governor Dennis Daugaard of a bill that would have made the state the first in the United States to dictate what bathrooms transgender students can use in public schools.	[[0.359,0.528,0.098,0.007,0.008]]	[0.359,0.528,0.098,0.007,0.008]	negative
1314	Thailand's film board has banned a movie about a transgender father struggling to raise two children, The Associated Press reported on Friday.	[[0.107,0.594,0.2,0.075,0.024]]	[0.107,0.594,0.2,0.075,0.024]	negative
1315	A growing number of U.S. universities are seeking religious exemptions from civil rights laws barring discrimination against lesbian, gay, bisexual and transgender (LGBT) students, according to a report by LGBT advocacy group Human Rights Campaign.	[[0.122,0.541,0.239,0.081,0.017]]	[0.122,0.541,0.239,0.081,0.017]	negative
1316	Following is the third and final set of responses from Kai Wright, the author of "Drifting Toward Love: Black, Brown, Gay and Coming of Age on the Streets of New York" (Beacon Press, January 2008), who is responding to readers' questions about gay youth in New York City, the challenges they face and the future lesbian, gay, bisexual and transgender community they are creating.	[[0.224,0.565,0.176,0.02,0.014]]	[0.224,0.565,0.176,0.02,0.014]	negative
1317	Insurers can no longer deny coverage of gender reassignment surgery or other sex change treatment for transgender New Yorkers, Governor Andrew Cuomo announced on Thursday.	[[0.246,0.603,0.121,0.016,0.014]]	[0.246,0.603,0.121,0.016,0.014]	negative
1318	On scripted network television this season, it found, there are no gay characters who are black and no transgender characters.	[[0.071,0.592,0.295,0.034,0.008]]	[0.071,0.592,0.295,0.034,0.008]	negative
1319	The conflict over North Carolina's new law about LGBT rights and restrooms used by transgender people led the authors of an opera to hold a performance inside the building where the law got approved.	[[0.065,0.508,0.36,0.056,0.011]]	[0.065,0.508,0.36,0.056,0.011]	negative
1320	An ordinance has abolished the traditional designation of &#8220;Men&#8221; and &#8220;Women&#8221; on single-stall public restrooms, a bow to the requests of the sizable community of transgender people.	[[0.157,0.593,0.154,0.067,0.029]]	[0.157,0.593,0.154,0.067,0.029]	negative
1321	Elton John and Michael Stipe are calling for the equal rights of transgender inmates following claims that a transgender woman was mistreated at a Georgia prison.	[[0.111,0.589,0.236,0.047,0.016]]	[0.111,0.589,0.236,0.047,0.016]	negative
1322	U.S. President Barack Obama said on Fridays laws recently passed in two U.S. states seen as restricting lesbian, gay, bisexual and transgender rights are wrong, and sought to assure Britons that they would be received warmly if they visited the states.	[[0.226,0.563,0.177,0.02,0.014]]	[0.226,0.563,0.177,0.02,0.014]	negative
1323	A New Jersey woman whose son was asked to leave his Boy Scouts troop after leaders found out he is transgender said she has mixed emotions about the organization's decision to allow transgender children who identify as boys to enroll in its boys-only programs.	[[0.076,0.548,0.28,0.084,0.013]]	[0.076,0.548,0.28,0.084,0.013]	negative
1324	Fallon Fox, the first openly transgender athlete in mixed martial arts, considers the training center her second home and her fellow fighters her replacement family.	[[0.22,0.553,0.074,0.076,0.077]]	[0.22,0.553,0.074,0.076,0.077]	negative
1325	MJ's passion and dedication were the heart of the lesbian, gay, bisexual, and transgender community and helped make the Pride Agenda what it is today.	[[0.048,0.125,0.133,0.509,0.185]]	[0.048,0.125,0.133,0.509,0.185]	positive
1326	Ms. Jones, the Broadway star, is playing a lesbian poetry professor with strong feelings about transgender issues on Amazon’s “Transparent.”	[[0.013,0.044,0.179,0.634,0.131]]	[0.013,0.044,0.179,0.634,0.131]	positive
1327	A transgender Kansas City-area high school student who was elected homecoming queen over the weekend said she is happy to be receiving so much attention four months after posting a video on social media announcing to the world she is a girl, not a boy.	[[0.074,0.269,0.269,0.285,0.103]]	[0.074,0.269,0.269,0.285,0.103]	positive
1328	India's draft law aimed at protecting the rights of the transgender community must be strengthened to allow people to be legally recognized by self identification rather than based on the opinions of experts, Human Rights Watch said on Tuesday.	[[0.108,0.651,0.217,0.017,0.007]]	[0.108,0.651,0.217,0.017,0.007]	negative
1329	U.S. streaming services such as Netflix and Hulu are leading the way with depictions of lesbian, gay, bisexual and transgender people on television, most notably with transgender characters, and are far outpacing network and cable television, according to a GLAAD report.	[[0.542,0.354,0.087,0.005,0.012]]	[0.542,0.354,0.087,0.005,0.012]	very negative
1330	"Growing Up Trans" explores the transgender phenomenon as younger people than ever (and their parents) now experience it: a frontier of possibilities and unknowns, and a minefield of high-stakes choices for these youngsters as they also navigate the changes adolescence brings.	[[0.132,0.671,0.141,0.041,0.016]]	[0.132,0.671,0.141,0.041,0.016]	negative
1331	Hundreds rallied Monday to defend a North Carolina law limiting protections for lesbians, gays and transgender people, using cheers and a booming public address system to drown out a smaller counter-protest across the street.	[[0.319,0.518,0.14,0.012,0.011]]	[0.319,0.518,0.14,0.012,0.011]	negative
