id	context	predictions	aggregatedPredictions	category
748	New Jersey Republican Governor Chris Christie on Monday signed into law a measure to prevent therapists from counseling gay and lesbian youths to change their sexual orientation, making his the second U.S. state to ban so-called conversion therapy.	[[0.213,0.602,0.16,0.014,0.011]]	[0.213,0.602,0.16,0.014,0.011]	negative
749	FIFA said it had spoken with Eucharia Uche, the coach of the Nigerian women’s national team, about remarks she made regarding lesbian players on her team.	[[0.098,0.465,0.3,0.104,0.032]]	[0.098,0.465,0.3,0.104,0.032]	negative
750	Vote tallies indicated Salt Lake City was poised to narrowly elect its first openly gay mayor in what would mark another milestone for the LGBT movement in the conservative state with a history of hostility toward gays and lesbians.	[[0.145,0.595,0.203,0.038,0.019]]	[0.145,0.595,0.203,0.038,0.019]	negative
751	The White House has opened its first gender-neutral restroom in  what is seen as a symbolic step by President Barack Obama to protect the rights of the lesbian, gay, bisexual and transgender (LGBT) community in the workplace.	[[0.145,0.676,0.132,0.036,0.012]]	[0.145,0.676,0.132,0.036,0.012]	negative
752	Heard is also a Guess model, whose va-va-voom looks and progressive views on sexuality - she spoke out on behalf of the L.G.B.T. community at a 2010 Gay & Lesbian Alliance Against Defamation event - have earned her many a racy headline.	[[0.17,0.499,0.194,0.09,0.047]]	[0.17,0.499,0.194,0.09,0.047]	negative
753	And of course she was open to discussing Peggy Olson, her "Mad Men" alter ego, who in just four seasons has gone from a timid new hire to an ambitious, pot-smoking, clothes-shedding, lesbian-befriending, dead-executive-secretary-poking young copywriter.	[[0.116,0.704,0.126,0.043,0.01]]	[0.116,0.704,0.126,0.043,0.01]	negative
754	For decades, Ms. DeLarverie roamed Greenwich Village and areas nearby, looking for any form of intolerance as a self-appointed guardian of lesbians.	[[0.12,0.65,0.217,0.01,0.004]]	[0.12,0.65,0.217,0.01,0.004]	negative
755	Stuart Blumberg's short film features Marisa Tomei and Élodie Bouchez as a lesbian couple going through divorce.	[[0.113,0.597,0.229,0.046,0.014]]	[0.113,0.597,0.229,0.046,0.014]	negative
756	A look at the most prominent gay and lesbian comic-book superheroes.	[[0.039,0.25,0.456,0.229,0.026]]	[0.039,0.25,0.456,0.229,0.026]	neutral
757	The president rightly used his executive authority to prohibit federal contractors from discriminating against gays, lesbians and transgender people.	[[0.091,0.615,0.268,0.02,0.006]]	[0.091,0.615,0.268,0.02,0.006]	negative
758	With same-sex marriage endorsed in several states, and the election of the nation’s first openly lesbian senator, advocates celebrated victories “across the board and across the country.”	[[0.113,0.441,0.228,0.162,0.056]]	[0.113,0.441,0.228,0.162,0.056]	negative
759	The court said it was denying a false premise that it is shameful to be described as gay, lesbian or bisexual.	[[0.18,0.618,0.157,0.032,0.013]]	[0.18,0.618,0.157,0.032,0.013]	negative
760	Tama Robertson is among the brokers who specialize in lesbian, gay, bisexual and transgender clients.	[[0.096,0.511,0.274,0.09,0.028]]	[0.096,0.511,0.274,0.09,0.028]	negative
761	President Obama will soon allow gay and lesbian employees to qualify for leave to care for the child of a partner.	[[0.115,0.587,0.234,0.046,0.018]]	[0.115,0.587,0.234,0.046,0.018]	negative
762	A Utah lesbian couple said Friday they are relieved after finding out they will be able to keep a baby girl they have been raising as foster parents.	[[0.069,0.223,0.185,0.404,0.12]]	[0.069,0.223,0.185,0.404,0.12]	positive
763	The United States on Monday called on all 193 members of the United Nations to not only condemn the terrorism that resulted in the mass killing of 49 people at a gay nightclub in Florida over the weekend, but also to protect gay, lesbian, bisexual and transgender people from such attacks.	[[0.166,0.608,0.19,0.025,0.011]]	[0.166,0.608,0.19,0.025,0.011]	negative
764	The Latest on a law that limits protections for gay, lesbian and transgender people (all times local):	[[0.065,0.555,0.358,0.017,0.005]]	[0.065,0.555,0.358,0.017,0.005]	negative
765	Mr. Cook said his home state was too slow to guarantee minority rights during the civil rights era and that it was now too slow to ensure the rights of lesbian, gay, bisexual and transgender people.	[[0.227,0.586,0.147,0.027,0.013]]	[0.227,0.586,0.147,0.027,0.013]	negative
766	I hadn’t really watched “All My Children” on a daily basis since 2004, when Bianca Montgomery, Erica Kane’s lesbian daughter, finally discovered that Miranda, the baby she thought had died in an accident, was actually Bess, the baby her best friend, Babe, was passing off as her own.	[[0.411,0.327,0.159,0.072,0.032]]	[0.411,0.327,0.159,0.072,0.032]	very negative
767	Hundreds of gay and lesbian couples began marrying on Sunday — the first taking their vows just after midnight — in a new milestone for gay rights advocates.	[[0.128,0.606,0.203,0.045,0.019]]	[0.128,0.606,0.203,0.045,0.019]	negative
768	A well-known Argentine activist for the rights of lesbians, gays, bisexual and transgender people (LGBTI) was found dead in her Buenos Aires apartment on Tuesday, the third transgender woman to have died violently in the country over the last month.	[[0.364,0.495,0.117,0.01,0.014]]	[0.364,0.495,0.117,0.01,0.014]	negative
769	Lesbian, gay, bisexual and transgender (LGBT) people in the Philippines face extortion, violence and rape when seeking help from the police and do not trust law enforcement officers to protect them, a rights group said.	[[0.242,0.644,0.101,0.007,0.006]]	[0.242,0.644,0.101,0.007,0.006]	negative
770	Legislation has been proposed in states across the country addressing the rights of lesbian, gay, bisexual and transgender people, including some proposals that critics say would legalize discrimination.	[[0.164,0.553,0.232,0.034,0.017]]	[0.164,0.553,0.232,0.034,0.017]	negative
771	Tooting horns and ringing chimes, hundreds of lesbians, gays, bisexuals and transvestites paraded through Nepal's capital Monday for a colorful celebration of Gaijatra, a Hindu festival to remember the dead that is gleefully overtaken each year by the country's gay community.	[[0.271,0.586,0.122,0.01,0.01]]	[0.271,0.586,0.122,0.01,0.01]	negative
772	Small businesses in North Carolina are already losing valuable business because of the new state law limiting protections for gay, lesbian, bisexual and transgender people.	[[0.389,0.507,0.075,0.011,0.017]]	[0.389,0.507,0.075,0.011,0.017]	negative
773	Beyonce is supporting efforts to overturn a North Carolina law limiting legal protections to lesbian, gay, bisexual and transgender people.	[[0.127,0.539,0.274,0.043,0.017]]	[0.127,0.539,0.274,0.043,0.017]	negative
774	Broadway is getting its first lesbian lead character next month when "Fun Home," an award-winning musical about family, sexuality and acceptance, opens next month.	[[0.031,0.068,0.147,0.515,0.239]]	[0.031,0.068,0.147,0.515,0.239]	positive
775	Bridget is a hip, womanizing lesbian who loves Emily Bronte, and who lives with her guy pal Trip.	[[0.009,0.016,0.144,0.61,0.22]]	[0.009,0.016,0.144,0.61,0.22]	positive
776	Less than two weeks after a federal judge declared Virginia's ban on same-sex marriage unconstitutional, a new effort has been launched in the South seeking to build wider acceptance of gay and lesbian couples in the hope of overturning similar bans across the region.	[[0.134,0.617,0.232,0.011,0.005]]	[0.134,0.617,0.232,0.011,0.005]	negative
777	A large, private Christian university in Arizona has decided to extend full spousal benefits to the married partners of its gay and lesbian employees despite continued adherence to religious principles reserving marriage solely for heterosexual couples.	[[0.094,0.445,0.248,0.165,0.048]]	[0.094,0.445,0.248,0.165,0.048]	negative
778	The writer says that it was time to move on from the upstart glossy founded by dot429.com, the gay and lesbian professional social network.	[[0.083,0.633,0.254,0.024,0.006]]	[0.083,0.633,0.254,0.024,0.006]	negative
779	Melissa, a gorgeous, goth, lesbian college student, is obsessed with becoming a vampire and escaping her terrible home life.	[[0.127,0.202,0.21,0.288,0.173]]	[0.127,0.202,0.21,0.288,0.173]	positive
780	The city hosting this year's NBA All-Star game has long enjoyed a reputation as a welcoming place for the gay and lesbian community.	[[0.013,0.029,0.094,0.652,0.212]]	[0.013,0.029,0.094,0.652,0.212]	positive
781	That advocacy group said its annual study had found a decline in the total number of gay and lesbian characters on network television this season versus the 2010-2011 television season, but a relatively steady number of such characters on cable.	[[0.073,0.542,0.318,0.058,0.01]]	[0.073,0.542,0.318,0.058,0.01]	negative
782	The U.S. Supreme Court on Monday blocked an Alabama judicial ruling that refused to recognize a gay woman's parental rights over three children she adopted with her lesbian partner and raised from birth.	[[0.173,0.635,0.14,0.033,0.019]]	[0.173,0.635,0.14,0.033,0.019]	negative
783	She said she had picked us, in part, because she had read that lesbians have the longest wait for adoptions of all, and she wanted to right that wrong.	[[0.004,0.013,0.057,0.814,0.112]]	[0.004,0.013,0.057,0.814,0.112]	positive
784	There's a lengthy waiting list for a place at Sweden's first retirement home for the lesbian, gay, bisexual and transgender community, its success highlighting a growing demand for accommodation specifically for elderly LGBT people.	[[0.193,0.634,0.118,0.042,0.013]]	[0.193,0.634,0.118,0.042,0.013]	negative
785	The woman battling Bill Cosby to make public a 2006 settlement of her sexual-assault complaint against him said in court documents on Tuesday that she is a lesbian, despite his sworn assertions that their encounter was consensual and he has a knack for reading women's cues.	[[0.064,0.291,0.313,0.27,0.062]]	[0.064,0.291,0.313,0.27,0.062]	neutral
786	A day after the Supreme Court passed on gay marriage appeals and effectively made same-sex marriage legal in 30 states, the federal appeals court in San Francisco struck down gay marriage bans in a decision that could soon allow gay and lesbian couples to wed in five more states.	[[0.203,0.559,0.209,0.019,0.01]]	[0.203,0.559,0.209,0.019,0.01]	negative
787	An overdue step toward inclusion of gays and lesbians in the Boy Scouts that went into effect on New Year&#8217;s Day was welcome but did not go far enough.	[[0.209,0.559,0.15,0.046,0.036]]	[0.209,0.559,0.15,0.046,0.036]	negative
788	Gay and lesbian couples could face legal chaos if the Supreme Court rules against same-sex marriage in the coming days.	[[0.08,0.632,0.255,0.025,0.007]]	[0.08,0.632,0.255,0.025,0.007]	negative
789	Gay and lesbian couples in Nebraska should be allowed to serve as foster or adoptive parents to children who are in state custody, according to a state court lawsuit filed on Tuesday.	[[0.302,0.535,0.142,0.011,0.01]]	[0.302,0.535,0.142,0.011,0.01]	negative
790	Reminiscent of the ’90s cult film “Paris Is Burning,” it traces the intricacies of black lesbian subculture in Los Angeles.	[[0.104,0.45,0.223,0.171,0.053]]	[0.104,0.45,0.223,0.171,0.053]	negative
791	Some lesbian Republicans fear that the party’s stance on gay issues could mean few younger reinforcements, even as older Republican lesbians step forward.	[[0.136,0.643,0.194,0.018,0.009]]	[0.136,0.643,0.194,0.018,0.009]	negative
792	A move by the International Olympic Committee to toughen its stance against discrimination was hailed as a victory for the rights of homosexuals, lesbians and bisexuals, rights groups said on Monday.	[[0.155,0.665,0.157,0.014,0.008]]	[0.155,0.665,0.157,0.014,0.008]	negative
793	A leader who declared the church “open to all,” emphasizing women’s ordination, gay and lesbian congregants and civil rights.	[[0.079,0.478,0.407,0.026,0.01]]	[0.079,0.478,0.407,0.026,0.01]	negative
794	Republican Texas Attorney General Ken Paxton said Friday the state's gay marriage ban has been "needlessly cast in doubt" after a judge gave a lesbian Austin couple permission to tie the knot.	[[0.322,0.506,0.141,0.016,0.015]]	[0.322,0.506,0.141,0.016,0.015]	negative
795	The U.N. Security Council on Monday condemned the mass shooting at a Florida gay nightclub as the United States urged dozens of United Nations member states to drop their opposition to lesbian, gay, bisexual and transgender (LGBT) equality.	[[0.336,0.527,0.122,0.006,0.009]]	[0.336,0.527,0.122,0.006,0.009]	negative
