id	context	predictions	aggregatedPredictions	category
1851	President Obama is facing mounting pressure from religious groups demanding to be excluded from an executive order that would bar discrimination against gay people by companies that do government work.	[[0.114,0.586,0.238,0.044,0.018]]	[0.114,0.586,0.238,0.044,0.018]	negative
1852	A class called Act Out offers both support and training for gay actors.	[[0.041,0.155,0.158,0.545,0.102]]	[0.041,0.155,0.158,0.545,0.102]	positive
1853	The Kansas attorney general's office told a federal judge Friday that he should not consider blocking the state from enforcing its gay-marriage ban until the state Supreme Court weighs in, while the American Civil Liberties Union argued same-sex couples suffer legal harm if the judge delays a decision.	[[0.197,0.628,0.147,0.018,0.01]]	[0.197,0.628,0.147,0.018,0.01]	negative
1854	Arkansas Attorney General Dustin McDaniel said Saturday he supports allowing same-sex couples to wed but will continue defending his state's 2004 ban on gay marriages in court.	[[0.13,0.64,0.176,0.037,0.016]]	[0.13,0.64,0.176,0.037,0.016]	negative
1855	A new clause aimed at ensuring the Olympics are free from any form of discrimination will be included in future Games host city contracts after the Sochi 2014 Olympics were marred by a controversial Russian anti-gay propaganda law.	[[0.184,0.61,0.163,0.028,0.015]]	[0.184,0.61,0.163,0.028,0.015]	negative
1856	While politicians and judges in Utah tangle over whether same-sex marriage should be legal, filmmakers at the state's famous Sundance Film Festival found inspiration in the growing equality for the lesbian, gay, bisexual and transgender community.	[[0.102,0.474,0.283,0.118,0.023]]	[0.102,0.474,0.283,0.118,0.023]	negative
1857	Germany's justice minister said Wednesday he will draw up legislation to annul the convictions of thousands of gay men under a law criminalizing homosexuality that was applied zealously in post-World War II West Germany.	[[0.146,0.532,0.181,0.101,0.04]]	[0.146,0.532,0.181,0.101,0.04]	negative
1858	When President Ronald Reagan nominated Anthony M. Kennedy to the Supreme Court, few could have imagined the esteem Justice Kennedy would one day earn among advocates of gay rights.	[[0.17,0.607,0.189,0.021,0.013]]	[0.17,0.607,0.189,0.021,0.013]	negative
1859	North Carolina's Republican leaders and gay-rights supporters are daring each other to clean up the mess over the state's law limiting LGBT protections against discrimination, which is crimping the state's economy as sponsors of major sporting events pull out of the state.	[[0.352,0.504,0.107,0.018,0.019]]	[0.352,0.504,0.107,0.018,0.019]	negative
1860	And just days ago, the beating of a young gay man outside a McDonald's in the West Village.	[[0.059,0.512,0.24,0.17,0.018]]	[0.059,0.512,0.24,0.17,0.018]	negative
1861	Like many others, politicians are less influenced by party, faith or color on the question of favoring greater legal protections for gays, both liberals and conservatives say.	[[0.103,0.634,0.204,0.045,0.014]]	[0.103,0.634,0.204,0.045,0.014]	negative
1862	After decades of resistance, the oil behemoth is taking carefully considered steps to support gay, lesbian, bisexual and transgender employees.	[[0.153,0.701,0.114,0.022,0.009]]	[0.153,0.701,0.114,0.022,0.009]	negative
1863	Authorities shut down the Mr. Gay China pageant last month, but the would-be contestants and organizers sent a contestant to the international competition.	[[0.113,0.596,0.246,0.032,0.013]]	[0.113,0.596,0.246,0.032,0.013]	negative
1864	The National Academy of Sciences proposed research into understand why gays are more likely to have certain chronic conditions like obesity, depression, cancer and heart disease.	[[0.208,0.611,0.146,0.022,0.012]]	[0.208,0.611,0.146,0.022,0.012]	negative
1865	The United States has condemned Kyrgyzstan for planning to adopt legislation to ban "gay propaganda", saying the law discriminates and will hurt the Central Asian nation's fragile civil society.	[[0.156,0.663,0.148,0.023,0.009]]	[0.156,0.663,0.148,0.023,0.009]	negative
1866	Friday's referendum asking voters to approve gay marriage is the latest landmark in decades of struggle for Ireland's homosexual minority to gain greater rights and respect.	[[0.063,0.4,0.354,0.158,0.025]]	[0.063,0.4,0.354,0.158,0.025]	negative
1867	Russell Simmons and Ricky Martin were honored at the 22nd annual Glaad Media Awards presented by the Gay and Lesbian Alliance Against Defamation.	[[0.144,0.602,0.204,0.035,0.015]]	[0.144,0.602,0.204,0.035,0.015]	negative
1868	Mr. Kramer, known for both his theater works and his gay activism, turns his energy to American history in a novel he prefers to consider nonfiction.	[[0.026,0.119,0.417,0.38,0.058]]	[0.026,0.119,0.417,0.38,0.058]	neutral
1869	The gay journalist Jeff Chu traveled across the country to meet with preachers, pastors and ministers who fall all over the map when it comes to the issue of homosexuality.	[[0.076,0.577,0.295,0.042,0.01]]	[0.076,0.577,0.295,0.042,0.01]	negative
1870	In his last trip to Africa, many found the president’s comments on gay rights overbearing and have faulted gay rights as a requirement for foreign aid.	[[0.148,0.688,0.143,0.016,0.004]]	[0.148,0.688,0.143,0.016,0.004]	negative
1871	A late-night break-in, a stolen campaign playbook that ended up in the hands of the opponent and sexual harassment accusations made by a fired staffer against a candidate who happens to be gay.	[[0.212,0.622,0.132,0.019,0.016]]	[0.212,0.622,0.132,0.019,0.016]	negative
1872	Writer and director Abdellah Taia believes he has given Arab cinema its first gay protagonist in his debut film "Salvation Army."	[[0.034,0.249,0.474,0.215,0.028]]	[0.034,0.249,0.474,0.215,0.028]	neutral
1873	A look at global reactions after Uganda President Yoweri Museveni signed an anti-gay bill that calls for harsh penalties, including 14 years in jail for first-time offenders, and life imprisonment as the maximum penalty for, among other offenses, repeated gay sex between consenting adults.	[[0.387,0.434,0.161,0.009,0.008]]	[0.387,0.434,0.161,0.009,0.008]	negative
1874	Despite bipartisan support, a special session of the legislature did not reach a deal to repeal a law limiting legal protections for lesbian, gay, bisexual and transgender people.	[[0.095,0.683,0.205,0.013,0.004]]	[0.095,0.683,0.205,0.013,0.004]	negative
1875	Readers respond to article about an effort to stop bulling of gay and lesbian students.	[[0.081,0.52,0.34,0.044,0.014]]	[0.081,0.52,0.34,0.044,0.014]	negative
1876	A United Methodist Church appeals committee decided the punishment of Frank Schaefer, who presided at the wedding of his gay son, was too harsh.	[[0.136,0.487,0.279,0.074,0.024]]	[0.136,0.487,0.279,0.074,0.024]	negative
1877	An Iowa church has asked a federal judge to stop the Iowa Civil Rights Commission from applying portions of a state policy that the church says could force it to abide by transgender bathroom rules and muzzle ministers who may want to preach against transgender or gay individuals.	[[0.234,0.584,0.129,0.035,0.018]]	[0.234,0.584,0.129,0.035,0.018]	negative
1878	Broadway star Jennifer Holliday has backed out as a performer at next week's presidential inaugural following protests from her gay and black fans, further dimming the event's already low celebrity wattage.	[[0.257,0.552,0.141,0.03,0.021]]	[0.257,0.552,0.141,0.03,0.021]	negative
1879	The American Civil Liberties Union on Wednesday launched a new legal assault on North Carolina's constitutional ban on recognizing same-sex marriage, urging a federal judge to quickly negate it to help children and gay couples suffering from urgent health problems.	[[0.288,0.567,0.128,0.009,0.008]]	[0.288,0.567,0.128,0.009,0.008]	negative
1880	The flags outside the Electronic Entertainment Expo are flying at half-staff in honor of the victims of the attack on a gay nightclub in Florida that left 49 dead.	[[0.124,0.64,0.206,0.021,0.008]]	[0.124,0.64,0.206,0.021,0.008]	negative
1881	Dozens of Kenyans rallied in Nairobi on Monday against homosexuality and a lawmaker said U.S. President Barack Obama should not push a pro-gay agenda when he visits the country later this month.	[[0.256,0.638,0.091,0.006,0.008]]	[0.256,0.638,0.091,0.006,0.008]	negative
1882	Many Broadway stars have joined together to sing and raise money to help the survivors of the gay nightclub shooting in Orlando, Florida.	[[0.12,0.526,0.226,0.102,0.026]]	[0.12,0.526,0.226,0.102,0.026]	negative
1883	Joy Behar and Cynthia Nixon were among the honorees at the Gay and Lesbian Alliance Against Defamation’s media awards.	[[0.128,0.567,0.205,0.07,0.03]]	[0.128,0.567,0.205,0.07,0.03]	negative
1884	As fans gather for Sunday's Super Bowl in Arizona, a billboard campaign is seeking to win acceptance for gay players whom the organizers say have been part of the National Football League since it started, but are scared to come out in public.	[[0.08,0.605,0.259,0.046,0.011]]	[0.08,0.605,0.259,0.046,0.011]	negative
1885	Elton John, Ricky Martin and Melissa Etheridge are among the gay artists using their voices to respond to the mass shooting at a Florida nightclub.	[[0.174,0.546,0.149,0.083,0.049]]	[0.174,0.546,0.149,0.083,0.049]	negative
1886	Brian Ellner makes no apologies for using his connections to promote gay rights.	[[0.109,0.612,0.247,0.024,0.009]]	[0.109,0.612,0.247,0.024,0.009]	negative
1887	Supporters of gay rights won a major victory at the United Nations on Monday with the failure of a second African attempt to stop the work of the first-ever U.N. independent expert investigating violence and discrimination based on sexual orientation.	[[0.46,0.416,0.107,0.007,0.011]]	[0.46,0.416,0.107,0.007,0.011]	very negative
1888	Many gays and lesbians flinch at the word homosexual.	[[0.059,0.414,0.362,0.139,0.026]]	[0.059,0.414,0.362,0.139,0.026]	negative
1889	Gay and lesbian couples were getting legally married in the South for the first time on Monday after the U.S. Supreme Court cleared the way by denying efforts by Virginia and other states to ban such weddings.	[[0.179,0.62,0.179,0.014,0.008]]	[0.179,0.62,0.179,0.014,0.008]	negative
1890	In one of the most closely watched referendums in the country, voters repealed an anti-discrimination ordinance, handing gay rights supporters a stinging defeat.	[[0.181,0.679,0.122,0.012,0.005]]	[0.181,0.679,0.122,0.012,0.005]	negative
1891	Under the policy, the children of gay couples also will now have to wait until they are 18 and out of the home until they can seek formal admission into the church.	[[0.087,0.685,0.208,0.015,0.005]]	[0.087,0.685,0.208,0.015,0.005]	negative
1892	The annual cabaret show at the Vivian Beaumont Theater, which benefits<b> Broadway Cares/Equity Fights AIDS</b> and <b>The Lesbian, Gay, Bisexual and Transgender Community Center</b>, features Broadway stars singing songs originally written for the opposite gender, with often hilarious results.	[[0.059,0.186,0.339,0.337,0.078]]	[0.059,0.186,0.339,0.337,0.078]	neutral
1893	Following is the third and final set of responses from Kai Wright, the author of ''Drifting Toward Love: Black, Brown, Gay and Coming of Age on the Streets of New York'' (Beacon Press, January 2008), who is responding to readers' questions about gay youth in New York City, the challenges they face and the future lesbian, gay, bisexual and transgender community they are creating.We are no longer accepting questions for this feature.	[[0.264,0.556,0.157,0.013,0.011]]	[0.264,0.556,0.157,0.013,0.011]	negative
1894	Readers disagree with an Op-Ed article saying that being openly gay is accepted there.	[[0.118,0.428,0.241,0.152,0.061]]	[0.118,0.428,0.241,0.152,0.061]	negative
1895	A gay business group has withdrawn an invitation to Republican Massachusetts Gov. Charlie Baker, citing his decision to speak at a weekend event featuring conservative leaders and a Texas minister who has said God sent Adolf Hitler for the Jews.	[[0.199,0.617,0.153,0.019,0.011]]	[0.199,0.617,0.153,0.019,0.011]	negative
1896	The singer was sued by antigay groups who contended that during a concert in August she violated a local law against advocating homosexuality.	[[0.209,0.614,0.142,0.02,0.014]]	[0.209,0.614,0.142,0.02,0.014]	negative
1897	Houston Mayor Annise Parker has rallied supporters of a defeated ordinance that would have established nondiscrimination protections for gay and transgender people in the city, telling them the fight isn't over.	[[0.382,0.463,0.13,0.008,0.016]]	[0.382,0.463,0.13,0.008,0.016]	negative
